pair_id,AF3-SHAP12,ESM-2,ESM-3,ESM-C,AF3-SHAP12+ESM-2,AF3-SHAP12+ESM-3,AF3-SHAP12+ESM-C
pos_o88597_p26450,0.5432985,0.7361629,0.8900717,0.3423099,0.7158833,0.62156254,0.06876355
pos_p16872_q9z315,0.2138659,0.001034216,0.0050019096,0.03668799,0.0065630586,0.07011975,0.0044546244
pos_q9cs00_q99pr8,0.25281164,0.0043385327,0.030859357,0.022928378,0.0058440347,0.17156824,0.08808464
pos_o70433_q64279,0.66914755,0.8046905,0.010047558,0.6221089,0.8392749,0.35575563,0.6955781
pos_p32442_q03347,0.4568599,0.1594235,0.51656616,0.6310155,0.1546357,0.13505393,0.41865093
pos_p12968_q9qy05,0.22360484,0.1466592,0.0026418802,0.10786331,0.029958766,0.029016802,0.0462027
pos_q9cs00_p49817,0.2530525,1.7881164e-4,0.0024844974,0.01250533,0.0041106865,0.047537453,0.0023873216
pos_q9d0d5_q9r0h5,0.2633277,0.30295706,0.15946431,0.120479114,0.028238423,0.0964243,0.00815611
pos_q60795_p99029,0.09578472,5.407427e-4,0.010145178,0.008093987,0.018427085,0.1077732,0.017627668
pos_p97297_p10148,0.22470893,0.060198817,0.08782463,0.1488652,0.044302084,0.14982936,0.036473736
pos_e9q2e9_q71fd5,0.43794918,0.110426135,0.011054156,0.33010635,0.039844807,0.10471388,0.03451865
pos_q8bh93_q9qxv9,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_q9dcb8_q9cxd6,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_q9jlv1_q5ebg6,0.75073296,0.16215597,0.075657025,0.10620566,0.66112316,0.65005386,0.49962014
pos_q61026_p05017,0.80484885,0.045597058,0.017946886,0.011180778,0.50230944,0.42864814,0.23745589
pos_q9z1s8_q60631,0.8011632,0.9808462,0.98595864,0.9728166,0.99825066,0.9905732,0.9987186
pos_q9jlq0_q60631,0.49112433,0.9319839,0.99679935,0.9509552,0.9871399,0.9745617,0.9973109
pos_p97432_q64337,0.9874094,0.3015092,0.8047328,0.4964252,0.9486079,0.8332989,0.9229936
pos_q9d832_q9dbq9,0.33053932,0.09964314,0.32282874,0.09020958,0.33409503,0.19808301,0.63663393
pos_q8k019_p31996,0.1499837,0.026135312,0.008213681,0.09206984,0.40911147,0.29266304,0.93980885
pos_q01147_p97309,0.5864826,0.58237135,0.69534785,0.038770504,0.21384855,0.5044236,0.25604767
pos_q61062_q9jkp8,0.10650606,0.069730945,0.20968802,0.15905361,0.23451418,0.37808427,0.32609993
pos_p27577_p06876,0.84091145,0.7793174,0.79108685,0.21060154,0.7885299,0.40175092,0.84886366
pos_q9qye3_q6ir41,0.285105,0.04319693,0.05556789,0.8315921,0.33270302,0.2990125,0.90703607
pos_q7tsh6_q9wvl7,0.2788352,0.021197487,0.062210374,0.36759302,0.13035883,0.48791906,0.09835188
pos_q60795_p60324,0.63680154,0.01899329,0.09639831,0.14681323,0.08871488,0.17450611,0.41996947
pos_p23463_q60756,0.6688001,0.90625226,0.73201764,0.43024796,0.86165166,0.19168581,0.61937654
pos_q03358_q08775,0.57114345,0.14362428,0.7178498,0.033566162,0.13225146,0.3704244,0.017963912
pos_q8vi36_p70460,0.8147799,0.96735215,0.5368781,0.77651477,0.96464854,0.7672296,0.9168111
pos_p41183_q9wu42,0.6516725,0.26004934,0.8384464,0.56510705,0.77688813,0.36045614,0.52565587
pos_q155p7_p60879,0.12136412,0.012849884,0.0027257046,0.011585244,0.037278514,0.070715144,0.176147
pos_p23906_e9q1p8,0.9616374,0.76984555,0.35441634,0.20921671,0.9352159,0.8324582,0.9935155
pos_p10417_q8k019,0.07715285,0.012574921,7.548285e-4,0.0043821433,0.0077061304,0.05301281,0.006178257
pos_q9wvh4_q60974,0.68315226,0.13541262,0.60694194,0.92332816,0.1064375,0.30824396,0.9590866
pos_q80vh0_p70196,0.62229806,0.5037558,0.6368552,0.48072457,0.8563726,0.44052234,0.8983453
pos_p41183_q60974,0.64595103,0.19996154,0.8245493,0.5072552,0.76801777,0.32592905,0.4403865
pos_o35625_p04202,0.68301564,0.12353687,0.6139991,0.6195201,0.23764421,0.26299015,0.3905738
pos_q3uhr2_p40338,0.02817265,0.016754363,0.11824236,0.4281606,0.40693393,0.111698136,0.58333987
pos_q155p7_p70452,0.021169819,0.073419705,0.014003666,0.019531708,0.053268217,0.11935867,0.00760529
pos_q61602_q62424,0.15025133,0.5631939,0.89985234,0.3240684,0.4785869,0.292203,0.5252906
pos_q8cfn5_a2am29,0.72682333,0.20768327,0.06822199,0.6119663,0.3865507,0.3296797,0.8783523
pos_q61337_p05017,0.40221795,0.14745407,0.003428082,0.024663491,0.03953628,0.10053698,0.05390888
pos_q61985_p40630,0.25654453,0.008303123,0.043034945,0.027475795,0.08059993,0.29082063,0.04008935
pos_q8vhj7_q9esj1,0.5931373,0.3346746,0.038732965,0.21958254,0.49153298,0.25166056,0.26526228
pos_o70343_p40630,0.25288182,0.068585075,0.3499198,0.13883811,0.09179402,0.23723374,0.09785658
pos_p97474_p70390,0.6134072,0.925691,0.831572,0.1256914,0.3945826,0.20184551,0.09227465
pos_p39689_q925h4,0.5536077,0.03606386,0.0010344815,0.06560102,0.8282055,0.047555506,0.5519342
pos_q8c9b9_q9z315,0.12476778,0.3665021,0.2720992,0.123590365,0.08017734,0.06628059,0.053509973
pos_q60994_o70343,0.15195395,0.025223771,0.024882298,0.78488094,0.2168083,0.2817823,0.65921164
pos_p60324_q00731,0.48766938,0.053422436,0.24660337,0.20079543,0.24892446,0.13637283,0.6597797
pos_p27577_q00731,0.803763,0.7319699,0.26259845,0.42627147,0.2694226,0.28439823,0.33122844
pos_p70302_q8bjs4,0.49623767,0.118865766,0.058731988,0.2103917,0.029183464,0.15427543,0.31730306
pos_p13297_q03358,0.75434846,0.8977286,0.9266733,0.1356818,0.5573671,0.27539054,0.23446974
pos_q6r891_o08849,0.25997478,0.4397102,0.051330563,0.14747977,0.34728435,0.49319935,0.08830307
pos_q9esu6_q08369,0.67587996,0.35508195,0.10550884,0.7727007,0.48216864,0.21995161,0.9402115
pos_q8cgf7_p41164,0.5479731,0.15308164,0.38810423,0.8575067,0.16977529,0.22602028,0.9014818
pos_q9cqd1_q05a80,0.13276672,0.37605387,0.35088477,0.827754,0.1455916,0.27823406,0.724159
pos_q9r1e0_o70343,0.50293446,0.5373034,0.7137415,0.37493816,0.2176531,0.3819135,0.64216745
pos_p27577_q08369,0.6061007,0.6383229,0.23009077,0.31143993,0.4993499,0.24154401,0.17974754
pos_q61602_p70217,0.32695648,0.40084594,0.7998943,0.18673572,0.24547899,0.13460602,0.11782198
pos_q8vcf0_o35445,0.45759282,0.070359506,0.044164438,0.08856681,0.6072605,0.2658254,0.40585357
pos_p97447_o35730,0.8274726,0.78900576,0.78719366,0.5157948,0.76286083,0.6029245,0.38718104
pos_q9cs00_q80uf7,0.8031643,0.02961309,0.09565524,0.0645034,0.103523605,0.20062254,0.14286378
pos_q80y50_p42582,0.41727135,0.26671588,0.5209708,0.08317389,0.28160623,0.14662892,0.11038766
pos_q8vcf0_q9qxa7,0.59517264,0.3527557,0.11101538,0.30412477,0.17013763,0.122507155,0.042071518
pos_p28659_q9jkp5,0.8654416,0.7963597,0.53458095,0.6900092,0.5674439,0.7816546,0.8007762
pos_p08046_q61127,0.5478343,0.47196501,0.36629286,0.7181797,0.41871575,0.20342158,0.17781764
pos_o55033_q99jw4,0.91759485,0.8017029,0.9535971,0.9245379,0.69047827,0.87208307,0.8041244
pos_p06804_q8k0l9,0.20432046,0.053357575,0.3316282,0.12664019,0.21531598,0.16867149,0.0038605626
pos_o54957_q60787,0.40583026,0.9711657,0.10686937,0.23416479,0.8874997,0.24434127,0.5726402
pos_q3u1c4_q80vc6,0.21588047,0.482525,0.20556547,0.08070916,0.36754566,0.43833107,0.15405749
pos_p41163_q03347,0.7900306,0.24515821,0.8739965,0.26173812,0.31845927,0.21510981,0.068557315
pos_q8bmk4_p26450,0.15370959,0.008674583,0.1415907,0.08706007,0.029766593,0.20140336,0.047958322
pos_q9cs00_q91v27,0.64648217,0.0028422838,0.060751837,0.08546192,0.0042062406,0.15704408,0.05332159
pos_p20263_p48432,0.71383893,0.94646263,0.7170494,0.19975549,0.72433966,0.20997071,0.16187473
pos_q01147_q03347,0.39036092,0.25392246,0.67454594,0.5202277,0.01933125,0.22867382,0.24817474
pos_q99pr8_q07279,0.37060603,0.48145908,0.7704343,0.8177257,0.15780129,0.1597582,0.83806616
pos_q03347_q61473,0.5694168,0.7032682,0.7989504,0.71275735,0.058303125,0.16635396,0.30271307
pos_q02085_o35437,0.56129456,0.9265699,0.52898186,0.6137468,0.34547663,0.21248877,0.78294367
pos_p05627_q03347,0.39166573,0.30038023,0.55204254,0.2541984,0.01500165,0.11971948,0.19586755
pos_q60980_p70353,0.53539634,0.5460626,0.44307998,0.91992474,0.5763563,0.20156085,0.89763975
pos_q8bvn0_p60954,0.32810295,0.003434402,0.020642243,0.086440645,0.0011617026,0.02884907,0.005918953
pos_p31240_q00731,0.464233,0.19530256,0.34555,0.43327117,0.07355946,0.14878714,0.19582142
pos_q8n7n6_p70191,0.30810001,0.3848928,0.76389426,0.75376797,0.60160226000000006,0.35615426,0.55794054
pos_q61160_q9jll3,0.38117477,0.41053912,0.5009557,0.04265681,0.38054964,0.30678725,0.06476172
pos_p10148_q00731,0.3674367,0.31840318,0.41547194,0.0943127,0.14688116,0.3168575,0.020135583
pos_q91vr7_p97432,0.19221649,0.036900084,0.23848812,0.39591318,0.38570958,0.51887375,0.6351356
pos_q08369_p63166,0.29580647,0.4588655,0.048293184,0.6469804,0.7947032,0.6242792,0.9772092
pos_q8vim5_o35437,0.9518881,0.41719657,0.08569265,0.84741426,0.8577763,0.6365605,0.99349385
pos_q8k4j6_p06804,0.4476495,0.00451739,0.100455195,0.117504425,0.34689486,0.25036624,0.24569413
pos_q9jlv1_p14602,0.70745546,0.3981773,0.11447995,0.16329399,0.56888455,0.49313343,0.6938068
pos_q9esu6_q99lu0,0.27585813,0.0042134426,0.03266977,0.007022923,0.85130864,0.5228169,0.28545722
pos_q60793_p63166,0.10477576,0.65495074,0.17955765,0.5176214,0.7477576,0.54461694,0.9025503
pos_f6van0_a0a2r8vhr8,0.013296666,0.009069575,1.2920643e-4,0.0012986857,0.13281766,0.035377078,0.06996382
pos_q64010_q9qyy0,0.8897881,0.99839956,0.9767982,0.98803383,0.99955326,0.97575444,0.997454
pos_p39689_p35428,0.7121797,0.37453362,0.16799623,0.08802921,0.2053885,0.21352607,0.34467494
pos_q9esu6_p61219,0.13927305,0.5160509,0.0045504253,0.4896704,0.8140884,0.22885318,0.94953454
pos_q9jj26_q9epb4,0.53019464,0.61725193,0.60468173,0.21207668,0.41011995,0.39723438,0.5889166
pos_p70460_q62523,0.6835649,0.8274319,0.5452384,0.66389406,0.8938405,0.6980386,0.77458084
pos_q9epk5_p46938,0.88308024,0.9545369,0.6998094,0.6440473,0.9242571,0.7353809,0.99153334
pos_p53566_a0a2r8vhr8,0.16049166,0.22915867,1.0736357e-5,0.045178358,0.24369133,0.061467957,0.15491606
pos_q06507_a0a2r8vhr8,0.025289487,0.07155177,3.6743462e-5,0.0020342874,0.28148794,0.042201355,0.057355665
pos_p41969_q7tsc1,0.054002397,0.27295268,0.28149995,0.6646835,0.108668886,0.123914585,0.49795875
pos_q60838_q64337,0.9186045,0.27602682,0.6471803,0.3181153,0.1527562,0.73453724,0.62052345
pos_q91vc7_p97434,0.08922527,0.20035581,0.06860859,0.19245331,0.0166619,0.16249873,0.115838
pos_o70343_a0a6i8mx38,0.14844602,0.0015638862,0.0019010793,0.009502951,0.08308605,0.087149955,0.019915735
pos_p41971_q7tsc1,0.3035557,0.038995497,0.23454718,0.29301998,0.014392668,0.13358697,0.1586529
pos_a0a991b922_q71fd5,0.579046,0.20959699,0.4615459,0.17732175,0.20424734,0.4122203,0.076446354
pos_p51637_q9epq8,0.0053313933,2.9740422e-5,0.0021417344,0.0019446968,0.0014378573,0.037935857,2.55146e-4
pos_a0a087wpy7_q571c7,0.0013676734,0.014753587,0.2726141,0.004748696,0.053577323,0.14253701,0.049047533
pos_e9pyf4_q5fw52,0.5338915,0.38911638,0.31049228,0.16023009,0.23434408,0.2733361,0.64381903
pos_p01101_q00288,0.6032732,0.45356154,0.6913961,0.11429178,0.33383235,0.29386523,0.11227713
pos_q60765_q60974,5.9476384e-5,0.08428353,0.041627128,0.319899,0.0021878653,0.14750342,0.010882605
pos_q8vhg2_q9epk5,0.8630922,0.39143506,0.14278781,0.13398622,0.8193833,0.40186462,0.8820162
pos_q8bg99_q3up38,0.62978995,0.51709366,0.06804854,0.45541695,0.3511972,0.45207775,0.22599229
pos_q9qz59_q4kml4,0.047537144,0.014544885,0.013966758,0.14459307,0.24858809,0.24576539,0.2720055
pos_o35625_q61062,0.8838398,0.7210292,0.75909865,0.77058893,0.82342833,0.69103146,0.89674026
pos_q6p3z7_f8wid5,0.7205829,0.0010552744,0.008116797,0.0493692,0.01231243,0.30456433,0.3807666
pos_q08775_p46938,0.9712352,0.30082393,0.2781104,0.2781714,0.42803633,0.5268733,0.78323126
pos_q08775_q9epk5,0.8111706,0.2915227,0.35177884,0.45127732,0.21993044,0.4084957,0.8545347
pos_p28033_q8cg19,0.10188828,0.17280014,0.017928423,0.051971417,0.23933622,0.15017094,0.28400514
pos_q60929_q60974,0.10697381,0.28783226,0.23285508,0.82266426,0.13616022,0.12869042,0.39096233
pos_q9dcb8_o08934,0.16429368,0.0057179043,0.13762549,0.3844268,0.108418606,0.17552729,0.6207559
pos_q5u4c1_o08689,0.45110422,0.002570149,0.026974194,0.17145409,0.0029446895,0.08208755,0.108279645
pos_q9jm73_g3x8y1,0.6810682,0.4871414,0.20130084,0.046190284,0.35949644,0.41744733,0.3842803
pos_p48678_p61957,0.16073695,0.02575189,0.5084129,0.16453877,0.074101776,0.47939143,0.13680637
pos_q9esj1_q8vi36,0.9252746,0.46517456,0.2552064,0.4326592,0.6542452,0.3221123,0.38809833
pos_q3up38_p70302,0.4387272,0.38856977,0.17978048,0.24198256,0.5171297,0.28956503,0.4639173
pos_p97367_p25425,0.8248723,0.1750702,0.8678844,0.12280041,0.3889527,0.22191921,0.058404457
pos_o35739_q60795,0.38594007,0.4648205,0.30975962,0.150218,0.17699993,0.31842276,0.394381
pos_q61602_p46684,0.2637204,0.51806784,0.96697646,0.38972935,0.42595384,0.3643066,0.6239766
pos_q08775_q04887,0.5644866,0.15962024,0.6694486,0.74847156,0.2261253,0.20866005,0.6454423
pos_p35428_q08775,0.5003926,0.590648,0.7959928,0.2295183,0.13037215,0.25888836,0.051601365
pos_p41164_p42582,0.8207848,0.9803388,0.8367459,0.7534217,0.87117034,0.33245838,0.91395164
pos_q8r1h0_p42582,0.09777194,0.7916071,0.63700163,0.004047324,0.23653175,0.22098902,0.017893506
pos_p58462_q60843,0.6509704,0.56071943,0.87232465,0.60375166,0.76680934,0.331543,0.4442859
pos_q04744_q61602,0.13877824,0.3972497,0.7087793,0.15056133,0.06752675,0.14473733,0.06998781
pos_q60793_p20263,0.6646259,0.96577495,0.83909774,0.78218824,0.78445774,0.27374035,0.8903817
pos_p97309_p42582,0.5872655,0.3777336,0.78314286,0.37537563,0.22664145,0.28683835,0.6838014
pos_q61810_o08689,0.2952677,0.7243833,0.5212618,0.70984864,0.3096913,0.24251793,0.31350926
pos_o88522_q99k90,0.5589598,0.19488704,0.11800974,0.060411114,0.1173271,0.34663904,0.10196973
pos_q9cs00_q70iv5,0.34091744,0.0053637614,0.16187848,0.09817307,0.0022355863,0.14496718,0.01747603
pos_p29268_q04887,0.5507955,0.10240089,0.5059273,0.50656575,0.30770317,0.19335847,0.058509335
pos_q3tjd7_p97492,0.89659005,0.9782395,0.8841025,0.7963045,0.9700862,0.54095864,0.5693982
pos_p47806_p46684,0.45957395,0.8913834,0.96871346,0.6328425,0.686135,0.33118194,0.6825127
pos_p28798_q9jll3,0.7324507,0.55382526,0.17765649,0.44366264,0.257552,0.38966736,0.56066304
pos_q9jjn1_o70343,0.19784509,0.01926661,0.08543321,0.65394604,0.048208494,0.3402085,0.33284277
pos_p58462_q9cq00,0.29448387,0.0017877138,0.015413707,0.047774415,0.010011473,0.12104888,0.38851285
pos_q60929_q9cz91,0.7273992,0.00632258,0.045345135,0.028153308,0.002394527,0.11082424,0.14740334
pos_q9cq91_p42582,0.3102265,9.3189965e-4,0.0019003747,0.38497505,0.020216914,0.054152843,0.30028787
pos_q61501_p35428,0.39142665,0.38796777,0.8493291,0.187816,0.041710574,0.41228834,0.7372878
pos_p50540_p70314,0.63741857,0.77437896,0.5907221,0.13185422,0.36256164,0.24182479,0.04941874
pos_q00623_p30681,0.459822,3.9562685e-4,0.06623458,0.0071177646,0.056445878,0.152497,0.043455455
pos_q9wvh4_o70343,0.62959397,0.43237537,0.69251734,0.49818367,0.18271093,0.33310822,0.7770842
pos_q9cs72_q52kf3,0.5080036,0.007254981,0.06437759,0.074418224,0.031092016,0.09321217,0.04704037
pos_q9cz91_q61164,0.5867543,0.054873217,0.19725578,0.4613328,0.22034134,0.17788944,0.5467094
pos_q9dd06_p48678,0.13256878,0.24654472,0.29842842,0.4676713,0.038889557,0.25242567,0.224102
pos_q9jm73_q00899,0.6160154,0.540567,0.3982374,0.43390584,0.37383235,0.37887484,0.48587704
pos_q62425_p42582,0.32817748,3.3511355e-5,0.001675797,0.11757735,0.001836353,0.06966684,0.36989766
pos_q60793_q08775,0.49080607,0.42518288,0.5507666,0.5162816,0.17447324,0.13796899,0.4851081
pos_a2a6m5_q60795,0.2831773,0.16939504,0.03813322,0.61448616,0.3417354,0.21222006,0.6340258
pos_q9cs72_q9qui0,0.054399293,0.1561047,0.21272388,0.2643205,0.032309756,0.14813776,0.0029595457
pos_q9cs00_q2m3x8,0.6733228,0.002330577,0.16293097,0.052005418,0.0029483654,0.13660875,0.3757748
pos_p51667_p58771,0.6021403,0.017319586,0.21121298,0.71162105,0.019829776,0.26579902,0.4466984
pos_q06186_p12025,0.6629952,0.50344765,0.09044991,0.50851446,0.11591292,0.25653622,0.42572343
pos_p41164_q08369,0.4191437,0.7261671,0.40996942,0.8975325,0.47552687,0.17740512,0.86044323
pos_q9esj1_q68ef6,0.63892525,0.05794802,0.027579976,0.24123096,0.028769488,0.08587095,0.105192825
pos_o54918_p41183,0.3550139,0.77924997,0.15104125,0.32080683,0.43897974,0.09944164,0.33083147
pos_p17515_p22005,0.2237142,0.02443803,0.04010412,0.19752006,0.016300421,0.1992535,0.035453454
pos_p41163_p42582,0.66924995,0.6675659,0.8715731,0.22424625,0.6301142,0.23189627,0.4526565
pos_q80vh0_p22366,0.32690263,0.8160656,0.865835,0.5962074,0.78532207,0.36021203,0.86421436
pos_q9cs00_q0ii04,0.16123891,0.009479954,0.058725167,0.20891637,0.024650136,0.094397984,0.36250234
pos_q9cs00_q60598,0.3037984,0.039126158,0.4473354,0.21872123,0.21459381,0.23320475,0.18612258
pos_q9qy05_q9bcz4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_q99lq1_q52kf3,0.42770553,0.05046702,0.04126233,0.14333901,0.043881934,0.07065588,0.37867454
pos_q6pdm2_q9r0u0,0.8495772,0.99866116,0.988715,0.9939632,0.997262,0.92073685,0.99638367
pos_q99li8_q61187,0.5358512,0.7703211,0.09782396,0.16465148,0.67951226,0.57697725,0.23322546
pos_q08775_p10923,0.24597141,0.06250396,0.004421106,0.027127778,0.039362073,0.050872695,0.0236088
pos_q9z315_p97953,0.24392809,9.03377e-4,0.01821793,0.11882924,0.002654108,0.04965156,0.108044714
pos_o35417_q6y4s4,0.45763406,0.15028736,0.010459064,0.22099254,0.007171271,0.02899459,0.12766138
pos_p05125_q9r210,0.15148404,0.014531045,0.013823372,0.04637944,0.009453291,0.07088567,0.008082391
pos_p97469_o35437,0.61872876,0.9440317,0.5842766,0.7564746,0.57724184,0.24409017,0.83779025
pos_p49817_p97474,0.4153916,0.0028943522,4.769619e-4,0.011929239,0.07717302,0.042721085,9.513466e-4
pos_p53566_q03347,0.44042733,0.11834481,0.55211115,0.23737352,0.10331312,0.08077242,0.47453815
pos_p23927_q00731,0.34251532,0.6354657,0.120607436,0.49070972,0.10660971,0.1510579,0.29512414
pos_p28033_p17433,0.4018836,0.813854,0.9385315,0.8799931,0.7562204,0.20386358,0.9556183
pos_p10085_q9cr00,0.35735357,0.0035350544,0.0828428,0.021722924,0.012933677,0.2750359,0.04467321
pos_p61014_q05738,0.34826902,0.0050827973,5.186578e-4,0.022933217,0.4271512,0.016523976,0.0039044153
pos_p23927_p38532,0.31309915,0.014726233,0.5802941,0.6286016,0.014090774,0.25349763,0.019826014
pos_o88324_q923a2,0.3719495,0.015364475,0.0123267565,0.054858517,0.025738688,0.05277091,0.01331685
pos_q62048_p03995,0.15859017,0.08489247,0.1641141,0.043078344,0.014451343,0.15530123,0.09624152
pos_e9q2e9_p22387,0.36530104,8.526828e-4,0.007529639,0.019131217,0.0038143112,0.015503946,0.101977065
pos_q99kj8_q9quh0,0.13685705,0.018883,0.020340433,0.404263,0.014963691,0.121019736,0.19726115
pos_p97489_p63166,0.1341523,0.2744967,0.04587454,0.49122855,0.63765454,0.49291182,0.95588917
pos_q9esu6_q91vr7,0.057015236,0.099545136,0.055589557,0.2039238,0.7025946,0.59148127,0.92623156
pos_o09100_p63166,0.09375603,0.07738039,0.22838618,0.6054793,0.03571706,0.45580125,0.86490107
pos_q8vim5_q9jm73,0.9390102,0.48796317,0.4793939,0.3259258,0.4675218,0.5731688,0.8971377
pos_p23198_p23804,0.6339375,0.80282986,0.11259903,0.23422508,0.77995247,0.57357174,0.93147534
pos_p41969_q9jm73,0.88222593,0.7773464,0.92186475,0.7756588,0.8603875,0.9008379,0.9979978
pos_q60668_q60795,0.48509914,0.0016238866,0.046700485,0.1941471,0.03374237,0.3987686,0.53880376
pos_p41158_q9jm73,0.9259077,0.48689163,0.8553682,0.69853574,0.78562057,0.88685614,0.99823475
pos_q60795_q921p9,0.8165351,0.007943207,0.024131753,0.72611743,0.019675352,0.076785825,0.5673207
pos_p08046_q61122,0.8094945,0.40294337,0.22287574,0.5846822,0.5595329,0.4597213,0.83962554
pos_q9r1e0_q9cr00,0.44644678,0.048376873,0.0028085408,0.03883009,0.36480224,0.54527724,0.46524596
pos_p61372_q8cfn5,0.6139353,0.9157161,0.29455337,0.8740798,0.86462766,0.6062852,0.93613255
pos_p19123_p58771,0.61124486,0.02109716,0.06664431,0.43677023,0.009296415,0.25741488,0.20742859
pos_p05017_p10923,0.1762073,0.118740715,0.0017674353,0.13250722,0.063300095,0.039573852,0.047072083
pos_q8k1l0_q08369,0.6454685,0.5070918,0.6560274,0.72416484,0.33098716,0.38784578,0.99094075
pos_q60843_p60324,0.5938694,0.27061504,0.2499997,0.49850696,0.4353098,0.22172487,0.6784614
pos_q8ven2_q9z180,0.13799074,0.0036184401,0.039655169999999997,0.20852385,0.017053181,0.057025563,0.08191186
pos_p01108_p20263,0.7933329,0.4636326,0.59351104,0.68730724,0.12308391,0.3785773,0.93848807
pos_q9cs00_q9cs72,0.8435823,0.0034070928,0.073597535,0.095049836,0.012524994,0.15896311,0.2965409
pos_p70372_q60795,0.53618854,0.0020344956,0.06435235,0.38478044,0.09474111,0.48597145,0.6490008
pos_p23927_b2ruq2,0.0020864874,0.047965657,0.7109991,0.2202267,0.08154191,0.13150896,0.24634598
pos_q6pi63_e9qq90,0.06794392,0.006060793,0.2025548,0.02095629,0.03057453,0.15188047,0.023759525
pos_q3utj2_q8vi36,0.73058486,0.88082033,0.97812015,0.7588168,0.58850974,0.81822586,0.443956
pos_o70343_q00899,0.73588216,0.3885321,0.46568918,0.5243078,0.6880885,0.50533056,0.8485607
pos_p01101_p01108,0.7361727,0.7238604,0.56926876,0.393209,0.2916064,0.1969335,0.11361515
pos_q8k4j6_q8vim5,0.98263127,0.66849923,0.45111334,0.8640134,0.97830385,0.5363951,0.9916865
pos_q02085_q8cfu8,0.52358735,0.20810995,0.48063952,0.06656772,0.08798508,0.29889956,0.36373657
pos_e9q1p8_q60843,0.72037226,0.74520195,0.40704706,0.44711113,0.5372083,0.25051177,0.3001831
pos_q60795_p10639,0.053235773,0.034820355,0.10760804,0.30042052,0.34991658,0.402473,0.86426526
pos_q3uh06_q9jm73,0.41705403,0.5020664,0.5498651,0.4891389,0.49535048,0.42005977,0.6333335
pos_p27577_o89090,0.7424857,0.10809879,0.91531545,0.24405073,0.12641507,0.3956162,0.5596802
pos_q80wt2_q71fd5,0.7911205,0.33448008,0.57173985,0.057364274,0.3299262,0.5565064,0.34517124
pos_q9qxv8_q00731,0.67364365,0.29241636,0.0456761,0.10565697,0.16620679,0.1288252,0.1276335
pos_q499d0_p25425,0.6143784,0.35490847,0.7346573,0.19932204,0.6398526,0.2976945,0.39750203
pos_p28033_q8k4g1,0.35920298,0.3421548,0.021238927,0.08111319,0.371505,0.20176284,0.31675082
