file,VDWAALS,ESURF,TOTAL
O08540-A2A7A1,-83.8287,-14.4127,-16.1349
P41245-G5E884,-223.5728,-32.3546,13.9843
Q60969-Q99MB1,-79.3215,-12.4541,29.8407
Q542I8-Q99JY8,-85.9426,-11.4105,-5.2178
P29754-P18828,-158.7471,-24.9636,-82.5999
P35762-P18828,-140.1929,-20.4104,-60.2522
P18828-P35441,-120.042,-21.7007,-42.0724
Q9CS00-Q91V27,-189.0106,-32.4949,-67.5022
O35607-O70326,-52.1606,-13.3839,0.9528
P30285-P02762,-44.6529,-7.1507,-27.9523
Q07813-Q64373,-100.4687,-13.0794,-15.1343
P11798-Q8VCX5,-248.1526,-38.6964,6.822
P11798-P28867,-319.1707,-50.0807,11.3768
P11798-Q9D1I5,-100.2397,-14.9909,37.9537
P01901-Q9JMA4,-218.8165,-35.6098,-62.3711
Q61839-Q6VVW5,-114.1415,-21.0046,-129.6766
Q61839-P70180,-75.5309,-13.2076,-63.7765
P29754-P70180,-207.6249,-31.4748,-65.8171
Q6PHZ2-Q9WV60,-218.9167,-28.2873,43.9609
Q9WVM1-Q61009,-267.761,-36.954,-43.936
P42337-Q61009,-154.5621,-26.3046,12.2639
Q9CQF7-P04202,-69.9818,-10.8947,15.7081
A0A0R4J1K0-Q8CFI0,-92.0994,-12.3838,-30.0344
P34960-P97430,-88.6977,-12.9534,-30.9469
Q5EG47-Q9R210,-267.5676,-42.6254,-82.1891
Q9JHI8-P20444,-165.098,-26.1046,7.629
Q9DCB8-P20444,-117.6273,-20.492,-52.723
Q5EG47-P70406,-75.4373,-10.9132,5.4666
Q9CS74-P40226,-230.194,-34.663,-48.8469
Q9Z0F1-Q924L1,-127.2735,-22.5803,-40.9753
P29754-P08414,-147.2039,-23.6945,19.3442
P29754-Q8CIH5,-131.6284,-24.7838,-46.1325
P29754-Q9WVK0,-192.8147,-28.6155,-93.8145
Q99N12-Q8C878,-115.3503,-17.978,12.7125
Q02248-A0A0R4J0A9,-248.3416,-41.6353,-42.3786
P26450-Q99M15,-69.9316,-9.1365,6.8243
E9Q2E9-P06537,-62.9549,-9.5432,-24.814
Q68EF6-Q9ERZ4,-100.9147,-15.7444,9.6706
P23242-Q6NS57,-129.688,-22.5341,-53.6429
Q4VC33-P81117,-118.0247,-20.6862,24.3262
Q3UJF0-Q69Z38,-217.0932,-35.1484,-33.8018
Q69Z38-P23204,-617.5029,-105.8368,-99.6111
P11798-P97474,-172.7578,-27.0379,-74.0183
Q9DCB8-O08934,-100.4848,-16.4377,-25.151
Q8K4Q7-Q62120,-79.2765,-14.5821,15.3526
Q62120-Q61083,-322.3264,-46.4588,-56.1765
P29452-P58801,-93.1287,-14.6757,44.4733
P19785-P0C605,-154.2623,-27.86,1.401
Q8BGR3-Q5D078,-58.2184,-8.9508,-7.533
P62331-P70181,-93.7482,-13.022,-51.6776
Q8R189-Q9Z1T2,-111.4099,-17.4517,-39.5976
E9PX95-Q3U1N2,-413.9546,-60.7604,-10.1526
Q9Z0L4-O70326,-76.8518,-14.2771,-34.0851
Q9Z0L4-Q9Z0E2,-161.7291,-24.594,-6.2221
Q9Z0L4-Q9EP52,-60.3883,-8.3357,-18.6237
O70326-P04919,-83.8514,-14.52,-11.7562
Q5HZJ0-Q62432,-168.7336,-29.877,44.0334
Q9CYA0-Q8VF66,-71.5868,-11.5995,-32.8711
P39655-Q9D3S5,-111.2188,-17.0424,-10.5326
Q5DRQ8-P0C605,-305.733,-44.4725,-60.3015
Q9D1D6-Q6GT24,-46.0798,-7.663,-20.9063
P51637-P26450,-23.8153,-2.4751,26.5894
O35516-Q00731,-270.6922,-41.318600000000004,9.4869
P59509-O35516,-813.711,-120.017,-77.6194
Q9Z183-Q9EQU3,-50.9807,-9.4013,18.9224
Q8VCM7-P97358,-85.5717,-17.216,-10.4684
Q8BH61-Q8VCM7,-46.1697,-4.8014,-0.2372
Q9QY05-Q8VHJ7,-91.9199,-12.7363,7.5812
Q8VI38-Q9Z2H2,-81.9843,-13.8535,-48.4399
A0A5F8MPW1-Q3U0D9,-173.0805,-25.8606,42.9598
Q9CR42-O35601,-173.033,-35.4948,7.236
Q9CR42-Q04207,-217.465,-36.918,-46.4113
P97447-Q6KAU7,-305.6181,-40.3089,-160.6327
Q6PDF2-P10923,-188.0034,-31.1252,-72.7165
Q01279-Q61526,-810.472,-118.018,-149.2243
Q01279-Q61527,-594.6017,-164.2208,311.3514
Q9JK88-P13609,-47.2998,-6.1388,-19.5366
P11798-O08934,-175.3019,-28.763,-25.5768
Q769J6-P11798,-377.8424,-58.6158,-95.8613
P28078-Q5BKR2,-87.6155,-10.5099,-33.8874
Q61501-E9Q8I7,-112.8724,-21.8416,-30.311
G5E8F1-P29533,-262.8563,-38.8084,27.3621
Q8C0T9-D3YVF0,-417.8331,-71.56,-47.394
P51637-Q9EPQ8,-234.543,-33.5433,6.568
D3YVF0-P48455,-149.8312,-25.1359,-98.4042
P18762-Q01063,-104.0537,-21.2403,-33.0103
Q9CPQ8-Q9D6J5,-26.2515,-3.1036,-7.6136
Q925U3-Q01705,-433.1839,-67.1152,35.0435
Q7TN16-Q61115,-151.3842,-26.0602,-43.0825
Q78IK4-Q9QYZ6,-180.3555,-25.7937,-26.9197
Q78IK4-Q8R071,-106.3854,-20.1672,-20.1481
Q78IK4-Q9WV60,-126.4767,-20.4688,-73.0447
Q9D0V8-Q9Z0P7,-249.9433,-35.3581,-46.1037
P25799-Q04863,-247.9343,-41.196,-168.1112
O88597-Q9CQB5,-9.031,-0.7082,3.4082
Q02248-Q9ES83,-152.5181,-28.9875,-43.6617
Q9JI60-Q9JJY3,-99.5648,-11.4975,-19.2938
Q8BYI6-Q9JJY3,-106.2731,-15.9458,-63.7406
P98191-Q9D6I7,-120.4348,-15.7045,-50.5086
Q9R014-Q62288,-141.7492,-19.7465,-84.7865
Q61584-Q60644,-151.2372,-24.1957,-14.4025
Q60876-Q8VHJ7,-95.0432,-14.4399,-48.2917
E9QP56-Q08857,-59.0916,-6.9537,-13.3984
Q02248-O08999,-300.9441,-45.2789,-10.2975
Q02248-Q9R0Y8,-137.971,-23.4165,-56.17
Q02248-Q8BQM9,-451.2094,-75.6461,82.4786
Q9QYT7-P51432,-108.6637,-16.5931,6.1899
Q4VA93-P68040,-63.937,-10.4344,7.765
P60954-Q9JHB2,-173.2232,-26.1527,-22.9731
P35918-Q8K394,-411.0315,-68.4475,16.2701
O35625-Q6PFX9,-645.8904,-113.2799,-146.1463
P05202-Q99P51,-43.7199,-6.5505,-12.0879
Q9QZ82-Q01237,-61.3392,-9.2401,45.1005
Q7TPR4-Q80XB4,-724.2396,-111.708,42.622
O89084-P63280,-43.1272,-7.4841,-5.0891
Q9WTZ9-O89084,-142.8347,-23.5711,-36.4639
Q8BGR3-Q80WY3,-123.4053,-18.8504,-29.11
Q3UDN3-Q9CR16,-131.9015,-20.791,-30.1217
Q6ZWQ9-Q3TXX4,-163.5963,-26.6772,-85.2429
A0A2R8VK23-P00397,-86.5766,-13.8623,9.1205
P00397-Q9EST8,-22.0072,-2.6428,10.4867
P18762-P70658,-38.9267,-5.8137,4.7
Q7TMX5-O35426,-57.0541,-11.928,-40.4114
P31750-Q5EG47,-278.0045,-45.4821,-54.6258
Q5EG47-Q9R078,-549.9798,-78.2395,-361.2652
Q5EG47-Q8BRK8,-429.0176,-66.292,92.6484
P29754-Q9ES90,-145.2412,-24.9613,-24.9042
Q6DG52-P97305,-142.2833,-27.7367,-84.8631
Q8VHX6-P50752,-369.5335,-60.7741,-26.919
P51637-P50752,-9.031,-3.1759,-17.5627
P61168-Q99P50,-163.9435,-25.9184,-62.3384
Q9WV60-P42866,-67.3942,-8.8537,2.8032
Q61743-P60761,-23.554,-4.5295,-21.8436
P29754-Q61687,-253.8167,-41.7186,-44.9249
Q9D5H4-P09036,-48.0567,-8.1279,-18.2705
Q2VPR5-Q9EST8,-42.2072,-9.8662,-39.0311
O89110-Q9QZL0,-187.6823,-29.9771,60.7746
A0A140T8S1-Q01063,0,0,0
Q9D8F1-Q9DD06,-121.6443,-15.3868,-23.0174
Q61288-Q9WUA6,-185.4064,-30.1117,-13.2091
Q8BVN0-P60954,-151.9953,-28.3855,-76.4654
O88879-P70677,-63.1878,-8.3098,-4.3842
P10126-Q61527,-233.2148,-48.0951,150.4058
O89110-Q9D8T2,-267.6971,-46.6042,12.1249
P18762-Q9QYT7,-126.7875,-21.8469,-31.5322
Q9WVJ2-Q8C878,-9.1756,-2.78,-5.4887
Q07797-Q9EST8,-259.324,-39.1847,-32.5843
Q07797-Q8BW70,-298.3027,-39.5386,44.367
O35219-P20444,-111.164,-22.1166,-68.0836
A0A0R4J1K0-P16054,-89.9467,-18.7849,-74.5892
P34971-Q9WVS4,-57.5058,-9.2393,-16.7672
Q65CL1-Q02248,-500.3608,-83.2536,-110.8354
F6UP26-Q9DBH0,-158.572,-21.2528,-43.1448
Q64373-Q9Z329,-131.7648,-20.02,-73.8688
O88653-Q99P51,-126.4471,-18.6618,-53.0939
Q9WUA6-P30557,-124.4759,-20.4758,-11.7442
Q8C0T9-Q9WV60,-193.1735,-35.3665,-67.3986
P70340-Q02085,-216.9569,-34.7674,-78.0635
P70340-P97469,-99.2692,-14.266,-5.7796
P70340-Q64318,-285.6768,-41.9689,-49.1412
P70340-Q9R0G7,-442.1539,-65.7577,-55.4826
Q60793-P70340,-248.0441,-38.7618,-69.0447
P70340-P15806,-42.9584,-6.7452,-11.2002
P70340-P26687,-149.9738,-25.6002,-67.5817
P19091-P70365,-580.377,-91.4226,-38.3476
Q9QY05-P60761,-53.3665,-9.5252,-32.5113
P98191-P81117,-43.7419,-7.8175,4.4764
Q02257-Q9JHB2,-75.7352,-11.2365,-14.2099
P63085-P34152,-156.3408,-27.6078,-36.996
Q9QYC0-Q62261,-573.5973,-102.1106,-69.8338
Q9QYC0-P08414,-413.0884,-65.5342,-110.301
Q9QYC0-P60761,-36.1562,-6.6922,-15.1525
Q9QYC0-P05480,-142.9488,-23.1943,-34.0333
Q8C8R3-P47879,0,0,0
Q78HU7-Q8JZV4,-78.5511,-13.5983,-30.1034
A6H611-P03888,-14.1532,-1.1762,5.8869
O88597-Q8BLR9,-56.9309,-8.9287,-3.2218
P11798-Q5BKR2,-86.4147,-19.8221,-29.9023
Q99M02-Q9EST8,-111.0679,-17.1104,13.3108
Q8BH93-P42227,-80.0039,-10.5995,-14.97
P05622-Q8CG46,-135.8418,-21.3522,23.7501
Q9WVS4-Q9D5K4,-180.3345,-28.1844,-56.5881
P97822-Q9JHB2,-76.6902,-16.0701,-36.6909
Q6P8I4-Q99JG7,-81.6093,-12.6771,-37.8399
Q9EPW4-Q8BGY9,-118.0689,-24.5353,16.5366
Q9Z0J7-O88676,-75.8902,-9.8745,-1.4421
Q7TN16-P22725,-119.1629,-18.721800000000002,-0.3395
Q62226-P22725,-79.9702,-12.5191,12.2691
P47856-O35426,-95.9185,-12.0889,-45.1452
O54785-P70335,-332.1135,-58.5789,-45.8165
P18760-O54785,-83.6676,-12.0177,-11.2346
Q91Y47-Q8VDD5,-97.5009,-13.9722,44.9997
Q9WVH4-Q8BUN5,-197.996,-39.397,-127.1296
Q5EG47-P35821,-209.0957,-26.8873,-43.0192
A0A9L6KE70-E9Q401,0,0,0
D6RCY8-Q3UV55,-175.4892,-35.3437,-64.1671
P24270-P08228,-69.9321,-11.9401,-35.9624
Q60994-Q00623,-3.3465,-0.1192,1.651
Q08857-Q9EQC4,-58.8048,-8.5272,-19.8031
Q00623-P06869,-54.9085,-10.4788,-10.9305
Q9CS00-Q8VDP3,-351.2581,-59.2938,0.7257
Q8CGY8-P0C605,-141.894,-21.0927,-5.494
Q0P543-O35659,-66.2234,-8.2294,-5.4152
Q60613-Q8R071,-130.8432,-20.6256,-32.5553
Q8BH93-Q8K394,-103.5163,-13.5826,-16.5583
O35185-Q64124,-144.9664,-20.8028,-76.9975
P35374-P0C605,-205.783,-36.3937,-94.0811
Q9CRA9-Q61136,-21.4255,-2.5773,8.2306
P34971-Q3TBL6,-107.0248,-16.9037,-17.5071
Q9WU22-A0A0G2JG53,0,0,0
Q8BXK4-A2A9C3,0,0,0
Q9DCB8-P70313,-48.2067,-9.3814,-2.4105
P97288-Q9JKD3,-107.1264,-14.9838,-39.2451
P97288-Q8R071,-224.5481,-38.8792,-91.6614
Q9QUK6-Q8BIK6,-129.238,-17.3464,30.2383
Q6YGZ1-Q9EST8,-78.6781,-11.7182,8.929
A2A432-Q8VEH6,-231.2709,-41.2909,-12.5098
E0CZ42-Q9CQ18,-64.2278,-10.6504,-28.4195
Q91Y47-E9PVX6,0,0,0
Q91Y47-P26618,-369.283,-54.429,49.3231
P35918-Q6DIB5,-425.616,-68.8807,135.87
M0QWQ7-P97953,-75.0824,-13.0851,-11.4773
Q8R1Q3-P97953,-70.4834,-8.9453,4.3113
Q61572-O35516,-410.8555,-60.4171,-95.7534
Q01147-Q8R071,-61.962,-10.2372,-9.3149
P47936-Q9EST8,-57.4328,-10.194,37.7228
Q9EPS3-Q3UHN9,-78.4577,-10.7209,1.3021
Q9EPS3-P18337,-151.9691,-23.7859,-49.2685
P29754-Q8BWG8,-97.0578,-16.7751,-7.1627
Q3UP38-Q6A028,-487.6646,-81.9004,-130.2052
P0C6B2-P27870,-26.3202,-4.8143,-1.8211
Q68FF6-Q8CIH5,-243.6541,-39.9085,5.8209
Q9R0N0-O88393,-255.4098,-37.8833,-8.5671
P18762-P70424,-387.0683,-59.6491,-75.4622
Q02248-P47879,-167.6901,-28.5249,-45.7667
Q9DCB8-P97305,-44.5147,-8.1805,-18.1659
P03930-E9PUQ9,-120.4287,-18.6539,-30.5682
Q8BLR9-Q01705,-184.8206,-30.6349,-50.7064
O35732-Q61982,-383.3315,-60.2501,118.1461
Q9CQW5-P09225,-63.8126,-9.4047,-21.5312
O88597-Q03141,-95.9701,-16.6334,-52.9882
Q61735-P40226,-70.3395,-13.0711,1.0004
P15116-Q91YD1,-52.4204,-6.8814,-21.0604
P15116-E9Q557,0,0,0
Q9R0N0-Q62312,-138.4976,-22.511,12.1963
P08414-Q8VCI0,-76.5171,-14.5089,10.7215
Q3UTR7-P29754,-122.8013,-18.3321,-6.683
Q9QY05-Q99P86,-13.4536,-1.401,-2.3005
Q99M31-Q9CZW5,-74.0393,-11.7184,30.0252
Q9QZS3-G3XA57,-204.6025,-32.6027,-69.2877
Q8R3R8-P97926,-90.4314,-11.5,4.7262
O35409-P97926,-72.8071,-8.9622,-23.0124
P30728-P97926,-162.7884,-22.9793,11.4009
O89110-Q8R4B8,-199.9873,-34.875,147.0126
O35516-P42227,-421.6762,-64.2446,28.9035
Q8BH93-O35516,-129.3304,-18.2097,-35.7384
P18572-P11835,-63.1192,-7.5172,2.7692
Q02152-P97288,-177.7694,-28.2037,-66.1492
Q9QZ82-Q64505,-70.1868,-12.0981,-23.2271
Q99L13-Q8VHJ7,-172.6482,-27.4732,-32.5523
P34971-Q9Z1B3,-187.1004,-30.3111,30.0886
Q61334-P25918,-62.7362,-8.4209,-6.5824
P06332-P16872,-94.9807,-13.9759,39.2471
O35864-Q6NS57,-205.8596,-31.583,43.0558
P11798-P22725,-220.1132,-28.3701,10.2992
F8VPR5-Q9JHB2,599.8628,-19.6116,731.4767
Q8CEK7-Q8C878,-99.6424,-13.9047,2.1069
Q8R001-Q8C878,-118.438,-20.3979,-16.5621
P32299-Q704Y3,-90.7604,-11.8562,-5.4977
P13864-P97474,-174.5152,-29.3134,-35.5748
P21237-O35084,-126.7782,-20.1741,-38.1671
P11798-Q9WTU6,-286.6595,-45.0577,-32.0561
Q99246-Q9CQ19,-275.1755,-45.2511,-134.1226
Q9QY05-Q8CI15,-113.115,-16.6119,-24.8704
P63085-O08530,-108.6379,-19.0288,-23.1558
Q9QY05-P42227,-118.4862,-17.9087,-40.5934
P48302-P04202,-174.8161,-26.2165,-43.6932
P70340-Q64729,-147.6603,-24.4409,-77.3438
P28652-P97305,-363.9155,-60.819,-106.4419
B2RWS6-O70343,-1197.7651,-184.1413,-36.9244
P39688-P35918,-210.6986,-30.7935,-0.549
P00397-Q99KQ4,-76.3868,-10.8203,-13.5368
B5B2U2-Q8BWG9,-170.0675,-25.6318,-75.6584
P0C605-Q5BKR2,-207.0781,-32.4986,-51.908
P41245-Q61247,-181.5795,-26.5727,-69.7391
Q9CPQ8-Q8BHW2,-50.8599,-9.399,-35.4618
P16125-Q9QYF9,-105.8774,-16.1161,-21.7056
Q62120-Q9EST8,-321.0951,-46.3599,-10.1768
P43432-Q9Z315,-29.0101,-4.3854,-8.7547
Q9JHZ2-Q8C5Q4,-161.0843,-25.6421,32.8991
Q91XH6-Q8BYL4,-8.7366,-2.2366,3.4867
Q07813-P62897,-61.277,-11.196,46.5342
E9PXX8-Q9JLN9,-691.7729,-113.0303,-58.2006
E9PXX8-P05622,-429.9811,-69.6567,25.9443
P70677-P97864,-353.5091,-52.9341,-240.9358
Q9DCB8-Q9BCZ4,-35.6509,-4.2751,-0.4263
P60954-Q9JIP4,-119.5701,-19.9425,-27.4994
Q9CS00-Q80UF7,-295.5171,-45.4301,-56.5581
Q7TPR4-Q80UF7,-283.0537,-39.6807,-9.0986
Q9JIA7-P39429,-137.2549,-22.7561,-39.2417
Q08481-Q9JIA7,-80.678,-11.7879,8.873
O70433-Q9JIA7,-275.1166,-37.466,-84.6471
Q8BLK9-Q9JIA7,-174.0106,-25.0822,-29.9764
Q60612-P55772,-68.9436,-8.8123,5.0208
P16125-Q9DCJ9,-59.9188,-9.6162,40.0432
Q8C147-P03930,-98.9456,-14.2628,-24.9004
P42337-O08586,-186.0744,-29.3906,6.9305
P21275-P22725,-55.2562,-6.6449,16.1604
B5B2U2-P42227,-146.7866,-18.0661,-28.1933
P01027-P04186,-294.0414,-47.2458,-85.7567
P35374-Q9Z0F1,-271.8434,-41.4041,-115.7847
Q02248-P31001,-133.1885,-23.4407,-56.5436
P70312-P22777,-114.7522,-17.6539,71.415
P49650-Q8K394,-97.7081,-14.7687,22.709
P70313-Q9Z257,-33.4899,-6.4373,-0.8858
Q60614-P49650,-145.7121,-20.1926,3.5974
Q9JIA7-P42227,-260.5376,-35.8037,-14.5312
O89110-Q9JI83,-184.8934,-24.0758,-13.3909
Q04207-Q8VHL1,-90.1742,-17.2334,-22.7411
O35930-P24063,-212.85,-34.6719,-29.512
P29754-Q9Z329,-128.319,-23.1778,-51.6304
Q9EQG9-Q9Z0Y7,-553.0044,-94.6646,-195.2538
Q8BH93-Q9JLN9,-557.6919,-71.6248,-86.7458
E9QPU2-Q6PCP5,0,0,0
Q64373-A2A7A1,-186.4377,-27.9183,-39.8099
O70343-Q9JIF0,-143.4151,-22.5294,-18.4809
P06332-Q91Z98,-96.8938,-12.4875,-16.3497
Q99KR7-Q60932,-100.396,-16.4115,9.6906
Q64373-Q0ZCJ7,-92.393,-17.0079,-54.1531
Q5EG47-Q9Z315,-113.5543,-20.978,-72.3617
O08580-O70343,-203.8643,-29.8123,-108.6889
E9Q4H1-P28741,-1499.1809,-238.2318,512.9403
Q02248-P28741,-180.0387,-27.6592,-65.7562
Q155P7-P70452,1100.7214,-119.8304,3789.0819
Q9JI91-A0A0R4J1M7,-331.1771,-51.7758,-130.1662
Q8VHK1-Q9JJV9,-1109.7505,-162.1391,86.6129
O55111-Q9JJV9,-829.2531,-130.5253,-351.5395
P61460-Q8BXK4,-220.6277,-38.0082,-94.6477
Q80ZI6-Q8BXK4,-51.1894,-8.6552,-14.6758
Q07813-Q9EST8,-110.3942,-15.8388,8.9309
P70677-Q9EST8,-151.3151,-23.0862,35.4688
Q8VCF1-Q9WU22,-346.0586,-51.198,-45.3308
Q8VCF1-Q9CR16,-127.7249,-17.7722,-1.0055
P25799-Q8VF66,-60.0194,-7.5017,9.3682
Q8R0I0-P49681,-173.3333,-25.9409,-101.0339
Q9CYT6-O88551,-87.1366,-15.0305,-2.846
Q9R049-Q91WG1,-128.2959,-18.8508,-63.5447
Q5EG47-Q704Y3,-156.2181,-23.9539,-20.0348
Q924X2-Q8C878,-255.0791,-39.6294,26.3694
Q9JJN1-Q9CRA9,-38.5341,-5.7089,3.4896
Q71FD7-P26450,-170.2548,-29.9687,-26.4213
Q8BXK4-Q9EP53,-237.1892,-43.1392,-47.371
Q9ESL8-Q8BH93,-7.7091,-0.449,0.9771
Q3UPI1-Q52KF3,-68.267,-12.3073,-22.0916
Q61696-Q52KF3,-330.7081,-56.8762,53.7176
Q61112-Q52KF3,-217.1069,-41.2794,-118.3944
P0DPB4-Q52KF3,-294.7306,-55.2301,-89.5078
P00520-Q52KF3,-617.4565,-94.324,-13.6416
Q8K2Y0-Q52KF3,-87.3045,-14.5542,16.361
Q52KF3-Q9JMA1,-268.4349,-44.861,-68.5831
Q52KF3-P63072,-122.4595,-24.386,8.6972
Q9QYI6-Q52KF3,-149.6192,-23.1743,-8.5116
O09161-Q52KF3,-143.9041,-30.52,-46.8959
Q9CS72-Q52KF3,-963.6482,-158.0946,156.9449
P11881-Q52KF3,0,0,0
B2RWS6-P23204,-704.1984,-114.8061,134.331
O55102-O70343,-103.1501,-15.5437,-38.343
D3Z4I0-Q9DCF9,-64.1233,-8.2974,-19.9608
Q8R0I0-Q9CYN9,-49.1857,-9.2529,9.2353
O08573-Q10738,-136.9644,-18.1981,-0.1432
Q8R0G7-Q3TBL6,-83.3324,-11.4138,-21.1948
Q00560-Q8R0G7,-83.3882,-10.6403,-14.5047
Q8BLR9-Q80WY3,-177.5079,-26.754,-37.5273
Q9DD06-Q61029,-104.3527,-21.29,-10.0767
Q61735-P05480,-58.2734,-9.8448,9.1038
E9QAQ5-A0A2R8VK23,-268.8919,-44.826,-73.2882
P19783-P16054,-67.7669,-9.3623,-37.5451
E9Q414-Q8C7K6,0,0,0
Q9WUA6-Q9JHG7,-190.8875,-33.9943,34.0572
A0A2R8VK23-Q8VE70,-155.57,-28.6188,-10.7844
P42703-O70458,1520.1224,-68.7581,2157.3004
P28659-Q7TS72,-182.1172,-27.2842,-40.1167
P54265-Q91ZP3,-175.9712,-27.5628,-12.1502
Q99LI2-Q9JHB2,-206.9953,-29.2888,-116.6182
Q8BXK4-Q9WVC6,-165.1066,-25.8061,-45.559
P39655-P06804,-45.6163,-6.372,-22.3625
Q9CS00-P50752,-43.9552,-18.1544,-65.2856
Q9WTI7-P50752,-65.7322,-11.1038,-10.1203
Q00560-Q6WKZ7,-83.0978,-14.7791,-24.2561
Q9EST8-Q5DTV4,-176.1709,-30.0029,-44.4002
Q60748-Q5U5Q9,-202.5582,-33.3411,-77.939
P97295-P10925,-187.8849,-30.4194,-46.3366
P97295-Q149W4,-183.7994,-30.1517,-49.0025
Q9CQ11-P97295,-93.9994,-14.7799,-5.1568
Q9EPS2-P10925,-58.7214,-8.9166,-26.3333
H3BK86-Q149W4,-199.3537,-32.6767,-130.5342
Q9CQ11-H3BK86,-89.5566,-13.2391,-32.4409
Q8R0I0-P33896,-347.381,-54.6911,-79.5594
P70380-Q9Z2B1,-48.3032,-8.0106,-13.1924
Q542I8-Q80UF7,-102.8437,-12.1841,40.6128
P61793-Q9Z0U9,-83.0684,-12.0066,-19.5327
Q60644-Q9WTN3,-127.3564,-22.5017,-15.585
O35607-P05480,-336.9562,-59.7971,-105.6817
P43135-Q02858,-157.8599,-23.1072,-34.9415
Q99MK8-Q9Z1E3,-203.2796,-36.4183,-14.6516
Q6PHZ2-P24529,-117.3291,-15.9618,13.9291
P00405-O70145,-41.2396,-6.2599,-29.9684
Q61730-Q8BVZ5,-103.5791,-16.7441,-40.5566
Q8BVZ5-Q8BH93,-46.4234,-8.0821,-28.8631
Q8BVZ5-Q8BKC5,-310.1102,-55.2,-35.9981
Q9WVC3-Q02858,-19.268,-2.8769,1.3649
O70343-P97953,-138.4796,-24.6886,-54.9278
A0A2R8VK23-A0A5F8MPY3,-397.1329,-59.7017,-39.3373
Q5FW85-Q00731,-94.0247,-19.3771,5.4484
P29268-Q5FW85,-323.3451,-52.8411,-88.392
Q5FW85-Q62009,-159.0848,-26.1405,36.2098
Q5FW85-P10923,-111.6971,-16.9351,-44.6328
P59509-Q5FW85,-422.7662,-70.3439,-72.7564
Q8K4Q7-Q9ESL8,-83.3513,-13.7606,-58.8419
Q01705-P49769,-7.0868,-0.927,4.5663
Q8K4Q7-Q6DVA0,-3.202,-0.1419,4.3556
Q8BLR9-Q8BXK4,-254.1543,-42.2564,-66.9985
P97718-Q3UYH7,-302.4566,-48.7924,-44.0088
Q8VEB1-Q9Z2V5,439.2891,-42.3111,839.6966
Q9JII1-O35904,-276.47,-43.9572,23.5884
Q9WV60-Q6B966,-159.9746,-26.9357,13.1993
O54864-Q7M760,-86.2534,-16.6178,45.0458
M0QW46-O89110,-40.3547,-8.4293,-17.3808
O89110-Q3UP24,-123.6715,-17.5767,0.0964
Q60612-Q61503,-72.0262,-11.2312,0.0584
E9Q2E9-Q9Z2B2,-89.0111,-13.8731,-24.5911
Q8R4A3-Q00560,-133.2766,-23.4624,-54.5162
Q9WUA6-P70265,-236.0471,-38.607,26.0352
P16331-P52480,-102.4392,-19.1302,61.8491
O88786-P25799,-99.773,-12.6025,32.0388
P41539-Q704Y3,-78.1406,-13.0393,-24.9954
A0A1D5RME2-G3UYL9,-120.7583,-16.1388,-12.4081
Q99P91-P97474,-128.5547,-21.4297,-41.9515
P08414-Q91UZ5,-101.9587,-14.9702,-26.6605
P10810-Q9CQW5,-34.888,-5.5418,8.2478
Q9CQW5-Q9QUK6,-70.5997,-14.0613,36.3116
Q9EST8-Q9JHR9,-175.7701,-32.7556,9.2187
Q9CS84-Q9EPK8,-228.3631,-42.8383,-38.5928
Q9CS84-E2JF22,0,0,0
Q9D5H4-Q80T19,-51.3735,-9.8094,-35.7595
Q80T19-Q9D711,-57.4174,-7.0725,7.9651
Q61554-Q8K4G1,0,0,0
P29754-O35253,-206.5615,-33.4824,-30.5681
Q8VDN2-Q6R0H7,-201.4934,-30.2136,-79.2487
P29268-A2AP83,-179.8063,-25.0303,-21.1666
Q9CS72-O88704,-354.3082,-53.6531,68.0473
P41241-O70507,-160.3256,-29.5688,-74.9853
Q8R4B8-Q9CQ18,-136.9371,-26.5539,-8.7052
P25799-Q99JY1,-193.0641,-30.445,-61.3472
Q6NS57-Q99JY1,-324.1137,-44.9758,29.5792
Q3U1U7-Q91V64,-166.4171,-23.6679,-15.7075
Q8BH93-Q8CEG8,-67.4569,-10.1381,-31.2968
Q9QWW1-Q61056,-15.9844,-1.9896,-2.6365
Q8BSN9-Q9EST8,-210.7469,-28.68,5.0287
P70677-Q6NS57,-165.1674,-26.8719,-130.703
P30882-A0A2R8VK23,-91.0221,-15.8996,19.3378
O70343-Q9R210,-78.2694,-12.8405,-23.2751
P05017-Q9QZC1,-67.4003,-13.2239,-27.8838
P04235-P0C6B2,-51.1356,-10.5638,-35.1199
Q62073-Q9EST8,-232.6706,-34.7872,-99.55
Q80U19-E9QAQ5,-29.7072,-4.7997,12.8089
P63094-Q7TS72,-151.0868,-22.5172,-32.238
Q3UU96-Q9D5L7,-136.3135,-20.2753,-39.8864
Q3TDD9-Q9D5L7,-15.6415,-2.6775,-2.1801
Q60996-Q9D5L7,-123.7901,-16.3644,37.7551
Q62432-Q8CFU8,-238.9625,-35.3001,-136.3142
Q8VI38-P63250,-229.4577,-31.8791,-61.6224
A0A5F8MPY3-Q99P51,-328.9273,-52.6351,-141.8077
Q99N69-Q99P51,-151.9269,-21.5568,-56.2417
A0A494BAX0-Q9Z1E3,-303.2306,-47.4524,-35.0294
Q8CFI0-O70343,-454.0204,-73.0093,-105.8445
P30548-Q3TBL6,-101.6289,-16.6681,24.4699
Q9EST8-P48437,-156.2762,-25.5671,12.2399
